customer_id,first_name,last_name,email,phone,city,state,pincode,gender,age,segment,registration_date,last_login_date,is_verified,is_active,total_orders,total_spent
CUST07755,Manish,Pillai,manish.pillai789@yahoo.in,9392209871,Kanpur,Uttar Pradesh,183522,Other,32,Inactive,08-06-2024,04-05-2025,0,1,1,82065.15
CUST07756,Chetan,Khanna,chetan.khanna217@gmail.com,9628875843,Ahmedabad,Gujarat,240210,Male,54,New,30-11-2020,14-02-2023,1,1,0,0.0
CUST07757,Vishal,Choudhury,vishal.choudhury454@gmail.com,9229403433,Kolkata,West Bengal,166415,Male,57,Budget,29-08-2021,17-10-2022,0,1,4,539835.24
CUST07758,Rajesh,Bose,rajesh.bose924@gmail.com,9269998550,Mumbai,Maharashtra,761670,Male,56,New,28-08-2024,03-09-2024,1,1,6,397695.97
CUST07759,Arjun,Ahuja,arjun.ahuja991@yahoo.in,9574341959,Agra,Uttar Pradesh,749252,Female,18,Regular,02-08-2020,05-03-2021,1,1,9,401130.13
CUST07760,Gaurav,Tripathi,gaurav.tripathi699@gmail.com,9114122660,Faridabad,Haryana,555524,Male,46,New,02-11-2021,04-11-2023,1,1,10,334160.33
CUST07761,Meera,Desai,meera.desai92@gmail.com,9926347126,Howrah,West Bengal,297447,Female,47,Premium,05-11-2024,22-12-2024,1,1,11,771504.77
CUST07762,Rahul,Ahuja,rahul.ahuja565@gmail.com,9503905331,Nagpur,Maharashtra,182693,Male,62,Regular,19-08-2023,20-05-2025,1,1,2,32042.01
CUST07763,Raj,Sethi,raj.sethi513@hotmail.com,9808526335,Jabalpur,Madhya Pradesh,393806,Male,57,New,20-05-2025,08-06-2025,1,0,5,217141.44
CUST07764,Meera,Choudhury,meera.choudhury895@hotmail.com,9599924595,Guwahati,Assam,450316,Female,34,Budget,15-07-2022,24-12-2022,1,0,1,10955.64
CUST07765,Amit,Kumar,amit.kumar655@gmail.com,9181334595,Jodhpur,Rajasthan,516528,Male,53,Budget,12-10-2023,24-10-2023,1,1,6,293372.28
CUST07766,Sneha,Jain,sneha.jain189@gmail.com,9444250036,Jodhpur,Rajasthan,307551,Male,36,Budget,01-07-2020,03-02-2024,1,1,3,35053.16
CUST07767,Vijay,Kulkarni,vijay.kulkarni243@hotmail.com,9488862369,Delhi,Delhi,638468,Male,46,Budget,02-06-2021,21-12-2024,1,1,1,22458.02
CUST07768,Rahul,Khanna,rahul.khanna854@yahoo.in,9880555783,Raipur,Chhattisgarh,410433,Female,29,Budget,22-03-2022,06-05-2023,1,1,2,7425.35
CUST07769,Arjun,Verma,arjun.verma800@yahoo.in,9986900964,Faridabad,Haryana,658814,Female,55,Regular,15-02-2023,08-07-2023,1,1,3,147170.09
CUST07770,Suresh,Tiwari,suresh.tiwari820@gmail.com,9741957117,Lucknow,Uttar Pradesh,644920,Female,60,Premium,06-06-2025,18-06-2025,1,1,9,397717.89
CUST07771,Raj,Patil,raj.patil253@gmail.com,9466261496,Ludhiana,Punjab,407757,Female,47,Regular,05-12-2020,06-07-2022,1,1,5,491033.96
CUST07772,Sheetal,Tripathi,sheetal.tripathi165@hotmail.com,9925688945,Navi Mumbai,Maharashtra,450887,Female,31,Premium,21-10-2024,06-02-2025,1,1,8,695768.79
CUST07773,Anjali,Bajaj,anjali.bajaj119@hotmail.com,9342964724,Bengaluru,Karnataka,115073,Male,38,New,18-07-2024,25-08-2024,1,0,9,141346.18
CUST07774,Tanvi,Sethi,tanvi.sethi824@gmail.com,9392776397,Raipur,Chhattisgarh,708722,Male,40,Regular,21-03-2024,22-04-2024,1,1,3,111120.06
CUST07775,Ankita,Dwivedi,ankita.dwivedi128@gmail.com,9389797801,Bengaluru,Karnataka,105122,Male,24,Premium,07-10-2021,08-04-2024,1,0,8,296090.33
CUST07776,Gaurav,Joshi,gaurav.joshi611@gmail.com,9387428904,Jabalpur,Madhya Pradesh,750054,Female,50,Regular,27-05-2022,16-08-2023,1,1,5,391166.61
CUST07777,Ananya,Bose,ananya.bose787@yahoo.in,9945041804,Firozabad,Uttar Pradesh,494773,Male,59,New,04-02-2025,12-04-2025,1,1,3,57832.99
CUST07778,Vikram,Roy,vikram.roy244@gmail.com,9966164372,Jabalpur,Madhya Pradesh,570258,Male,31,New,02-12-2023,20-06-2025,1,1,1,19732.49
CUST07779,Dhruv,Shah,dhruv.shah380@gmail.com,9122854873,Srinagar,Jammu & Kashmir,233601,Male,36,New,03-11-2020,14-04-2021,1,1,3,43654.39
CUST07780,Tanvi,Malhotra,tanvi.malhotra630@gmail.com,9503495516,Chandigarh,Chandigarh,653173,Male,63,Regular,08-07-2023,27-12-2024,1,1,6,86803.86
CUST07781,Kiran,Agarwal,kiran.agarwal471@gmail.com,9970674642,Thane,Maharashtra,426080,Male,21,New,21-11-2020,19-06-2025,1,1,4,344538.61
CUST07782,Aryan,Joshi,aryan.joshi134@yahoo.in,9915519380,Madurai,Tamil Nadu,476100,Male,33,New,23-04-2022,12-09-2022,0,1,6,230939.8
CUST07783,Tanvi,Dwivedi,tanvi.dwivedi468@gmail.com,9764843449,Delhi,Delhi,289742,Female,38,Regular,09-09-2020,13-05-2023,1,1,9,951686.61
CUST07784,Sneha,Verma,sneha.verma409@gmail.com,9236406811,Bengaluru,Karnataka,364136,Male,18,Premium,03-05-2022,21-08-2022,1,1,4,198954.93
CUST07785,Alok,Verma,alok.verma104@yahoo.in,9698522145,Hyderabad,Telangana,798516,Female,63,Budget,30-10-2020,21-03-2025,1,1,3,249569.5
CUST07786,Deepak,Mukherjee,deepak.mukherjee102@gmail.com,9712069092,Gwalior,Madhya Pradesh,337660,Female,61,Premium,15-09-2023,25-01-2025,1,0,15,646377.75
CUST07787,Rajesh,Verma,rajesh.verma894@yahoo.in,9330548005,Moradabad,Uttar Pradesh,243906,Male,60,Budget,30-12-2021,13-09-2024,1,1,2,228871.3
CUST07788,Sheetal,Pandey,sheetal.pandey178@hotmail.com,9613459566,Rajkot,Gujarat,323731,Female,46,New,23-08-2023,12-12-2024,1,1,5,557109.09
CUST07789,Lakshmi,Sen,lakshmi.sen977@yahoo.in,9869341867,Kolkata,West Bengal,105869,Male,55,Premium,22-05-2022,11-06-2024,1,1,4,39475.47
CUST07790,Deepak,Saxena,deepak.saxena939@gmail.com,9717490373,Kolkata,West Bengal,610418,Female,54,Regular,16-04-2021,12-09-2021,0,0,6,182626.68
CUST07791,Raj,Pandey,raj.pandey720@gmail.com,9961768215,Raipur,Chhattisgarh,509191,Female,63,Budget,08-02-2021,01-06-2024,1,1,5,127753.2
CUST07792,Omkar,Shukla,omkar.shukla516@yahoo.in,9364154896,Solapur,Maharashtra,313204,Male,37,Budget,13-03-2022,15-09-2023,1,1,1,61259.69
CUST07793,Pallavi,Sen,pallavi.sen525@gmail.com,9791856637,Jabalpur,Madhya Pradesh,788223,Male,62,Regular,22-02-2025,10-03-2025,1,0,3,107523.31
CUST07794,Kunal,Mehta,kunal.mehta371@gmail.com,9943229207,Lucknow,Uttar Pradesh,295576,Male,43,Regular,09-12-2024,11-02-2025,1,1,3,403010.14
CUST07795,Sanjay,Tripathi,sanjay.tripathi815@hotmail.com,9445525423,Ranchi,Jharkhand,413236,Male,55,Regular,24-05-2023,12-09-2024,1,1,4,136815.01
CUST07796,Pallavi,Ghosh,pallavi.ghosh477@hotmail.com,9453031226,Delhi,Delhi,683010,Female,57,Regular,24-12-2024,12-01-2025,0,1,3,69241.79
CUST07797,Tanvi,Mehta,tanvi.mehta715@yahoo.in,9194717061,Meerut,Uttar Pradesh,371258,Female,63,Budget,25-02-2021,31-10-2022,0,1,0,0.0
CUST07798,Kunal,Tripathi,kunal.tripathi456@yahoo.in,9698089147,Allahabad,Uttar Pradesh,388288,Female,61,Budget,24-02-2023,27-08-2024,1,1,2,72498.91
CUST07799,Harish,Chatterjee,harish.chatterjee375@gmail.com,9117882647,Meerut,Uttar Pradesh,448308,Female,26,Premium,07-07-2021,24-02-2024,1,1,6,184933.94
CUST07800,Varun,Tiwari,varun.tiwari742@hotmail.com,9857671588,Varanasi,Uttar Pradesh,685968,Female,62,Budget,18-05-2024,26-02-2025,1,0,2,175018.71
CUST07801,Pallavi,Menon,pallavi.menon365@gmail.com,9460847378,Kota,Rajasthan,550495,Female,47,Budget,03-06-2025,04-06-2025,1,1,2,501499.3
CUST07802,Harish,Ahuja,harish.ahuja187@gmail.com,9289559456,Jaipur,Rajasthan,283800,Male,65,Budget,31-05-2021,19-03-2024,1,1,4,87570.0
CUST07803,Sneha,Bajaj,sneha.bajaj808@gmail.com,9871632167,Ludhiana,Punjab,150129,Female,50,New,08-08-2024,05-09-2024,1,1,2,124928.51
CUST07804,Manish,Singh,manish.singh40@gmail.com,9842559150,Thane,Maharashtra,778764,Male,61,Budget,25-03-2024,24-07-2024,1,0,2,42661.81
CUST07805,Pooja,Ahuja,pooja.ahuja394@hotmail.com,9355620433,Bengaluru,Karnataka,226745,Male,51,Budget,07-07-2023,28-02-2024,1,1,2,18130.95
CUST07806,Sanjay,Bajaj,sanjay.bajaj475@yahoo.in,9796989698,Vadodara,Gujarat,184345,Female,42,Regular,09-09-2024,17-02-2025,1,0,1,25058.72
CUST07807,Akash,Walia,akash.walia483@gmail.com,9378917183,Srinagar,Jammu & Kashmir,368985,Female,20,Budget,12-12-2022,04-10-2023,1,1,0,0.0
CUST07808,Uma,Sen,uma.sen368@yahoo.in,9403647272,Jabalpur,Madhya Pradesh,679121,Female,51,Regular,11-01-2025,17-01-2025,1,1,8,374522.16
CUST07809,Neha,Iyer,neha.iyer543@gmail.com,9973848899,Aurangabad,Maharashtra,728896,Male,47,Budget,18-10-2020,19-03-2025,1,0,2,403632.05
CUST07810,Ankita,Srivastava,ankita.srivastava397@gmail.com,9942872472,Hyderabad,Telangana,691868,Male,52,Premium,12-01-2025,21-05-2025,1,1,8,954739.08
CUST07811,Rajan,Arora,rajan.arora151@hotmail.com,9583781083,Bhopal,Madhya Pradesh,351328,Male,40,Regular,26-10-2022,10-04-2025,1,0,11,549132.69
CUST07812,Rahul,Gupta,rahul.gupta227@gmail.com,9372365687,Ranchi,Jharkhand,738341,Male,34,Inactive,17-03-2023,28-01-2024,1,1,1,39490.3
CUST07813,Varun,Pandey,varun.pandey566@hotmail.com,9341741632,Madurai,Tamil Nadu,566649,Female,52,Regular,03-01-2022,07-06-2025,1,1,7,494451.74
CUST07814,Arjun,Agarwal,arjun.agarwal980@yahoo.in,9557392948,Bengaluru,Karnataka,362355,Male,58,Regular,30-06-2020,23-08-2020,1,1,12,972609.06
CUST07815,Anjali,Sen,anjali.sen37@hotmail.com,9582890587,Firozabad,Uttar Pradesh,469833,Female,57,Budget,09-07-2022,13-01-2024,1,1,6,646041.84
CUST07816,Aarav,Verma,aarav.verma716@yahoo.in,9168387450,Tiruchirappalli,Tamil Nadu,206002,Female,32,New,24-01-2021,11-01-2024,0,1,9,115074.61
CUST07817,Tanvi,Sen,tanvi.sen380@hotmail.com,9129814624,Meerut,Uttar Pradesh,304252,Male,48,Budget,01-11-2024,20-01-2025,1,1,3,31862.31
CUST07818,Rajesh,Arora,rajesh.arora19@hotmail.com,9277570197,Pune,Maharashtra,349302,Female,22,Regular,08-12-2021,07-09-2022,1,1,4,222816.76
CUST07819,Divya,Khanna,divya.khanna180@gmail.com,9910389447,Meerut,Uttar Pradesh,146068,Female,39,Regular,17-03-2024,21-03-2024,1,1,7,475650.36
CUST07820,Ravi,Dwivedi,ravi.dwivedi64@yahoo.in,9682689009,Nashik,Maharashtra,771251,Male,36,New,16-05-2021,20-08-2024,1,1,6,542165.6
CUST07821,Pooja,Chatterjee,pooja.chatterjee429@yahoo.in,9345858582,Surat,Gujarat,234974,Female,39,Budget,25-04-2023,08-06-2025,1,1,5,223945.6
CUST07822,Sandeep,Menon,sandeep.menon276@gmail.com,9704017637,Mysuru,Karnataka,178706,Male,52,Budget,30-11-2023,21-04-2024,1,0,6,390088.78
CUST07823,Amit,Arora,amit.arora782@gmail.com,9936981120,Vijayawada,Andhra Pradesh,613473,Male,47,Regular,03-12-2024,07-06-2025,1,1,6,270392.51
CUST07824,Ishaan,Shukla,ishaan.shukla946@yahoo.in,9456157629,Thane,Maharashtra,480333,Female,31,Premium,11-05-2022,25-08-2024,1,1,7,220151.99
CUST07825,Ishaan,Patel,ishaan.patel697@yahoo.in,9816835430,Hyderabad,Telangana,653372,Male,63,Budget,18-06-2023,26-10-2023,1,1,6,812466.27
CUST07826,Madhuri,Mishra,madhuri.mishra835@gmail.com,9523752119,Lucknow,Uttar Pradesh,265438,Male,37,Budget,03-06-2022,08-03-2024,1,1,7,725969.94
CUST07827,Vikram,Srivastava,vikram.srivastava992@gmail.com,9322101937,Bhopal,Madhya Pradesh,345385,Female,42,Regular,24-11-2022,15-08-2023,0,1,8,432923.64
CUST07828,Meera,Mehta,meera.mehta531@hotmail.com,9729690511,Mumbai,Maharashtra,222771,Male,36,Regular,20-07-2024,15-04-2025,0,1,5,169088.73
CUST07829,Ishaan,Joshi,ishaan.joshi313@gmail.com,9695781668,Solapur,Maharashtra,396961,Male,41,Regular,29-04-2022,28-02-2024,1,1,6,877874.8
CUST07830,Rakesh,Roy,rakesh.roy586@yahoo.in,9597467120,Tiruchirappalli,Tamil Nadu,153097,Female,36,Budget,12-01-2022,24-12-2023,1,1,5,247892.5
CUST07831,Deepak,Das,deepak.das766@yahoo.in,9424026014,Kota,Rajasthan,752327,Male,38,Budget,29-12-2024,24-03-2025,1,1,2,32673.84
CUST07832,Ananya,Mukherjee,ananya.mukherjee831@gmail.com,9740911166,Agra,Uttar Pradesh,536883,Male,20,New,15-03-2023,15-05-2023,1,1,4,628969.59
CUST07833,Rakesh,Agarwal,rakesh.agarwal640@gmail.com,9994651746,Jaipur,Rajasthan,422834,Female,37,Regular,12-12-2021,02-05-2024,1,1,4,135897.95
CUST07834,Ravi,Walia,ravi.walia367@gmail.com,9495601264,Nashik,Maharashtra,433508,Male,19,Premium,13-11-2020,04-02-2021,1,1,8,1199631.87
CUST07835,Dhruv,Kulkarni,dhruv.kulkarni965@hotmail.com,9989456005,Gwalior,Madhya Pradesh,706022,Male,30,Regular,01-11-2023,12-06-2024,0,1,6,358079.04
CUST07836,Nandini,Shukla,nandini.shukla514@hotmail.com,9203828212,Solapur,Maharashtra,363707,Male,45,Regular,10-07-2023,21-12-2024,1,0,3,87415.94
CUST07837,Jyoti,Ghosh,jyoti.ghosh467@gmail.com,9842273735,Thane,Maharashtra,351604,Female,31,Regular,08-09-2024,27-10-2024,1,0,5,306369.25
CUST07838,Manish,Kumar,manish.kumar83@hotmail.com,9166731899,Raipur,Chhattisgarh,171279,Male,34,Premium,31-12-2022,27-11-2024,1,0,8,1084685.75
CUST07839,Meera,Roy,meera.roy206@gmail.com,9264645979,Solapur,Maharashtra,367499,Male,63,Budget,08-07-2021,10-04-2022,1,1,4,109922.12
CUST07840,Vishal,Sharma,vishal.sharma56@hotmail.com,9869182283,Aurangabad,Maharashtra,471732,Male,63,New,21-03-2024,02-07-2024,1,1,6,594833.69
CUST07841,Ashish,Bajaj,ashish.bajaj5@gmail.com,9555979109,Ranchi,Jharkhand,654973,Male,23,New,31-10-2023,18-01-2025,1,1,11,673359.42
CUST07842,Neha,Khanna,neha.khanna5@gmail.com,9903182325,Guwahati,Assam,588246,Female,65,Budget,14-02-2025,26-03-2025,1,1,3,290328.12
CUST07843,Rohit,Banerjee,rohit.banerjee417@gmail.com,9447185054,Indore,Madhya Pradesh,214595,Female,26,Regular,16-10-2021,12-11-2023,1,1,7,428846.02
CUST07844,Raj,Ghosh,raj.ghosh692@hotmail.com,9278216162,Visakhapatnam,Andhra Pradesh,198558,Female,63,Regular,02-12-2021,24-02-2024,0,1,4,155276.09
CUST07845,Sheetal,Choudhury,sheetal.choudhury388@hotmail.com,9835015043,Ranchi,Jharkhand,721843,Female,50,Regular,14-08-2022,19-12-2023,1,1,7,210219.53
CUST07846,Shreya,Sharma,shreya.sharma621@gmail.com,9243526491,Guwahati,Assam,143197,Female,30,Regular,24-06-2023,27-09-2024,1,1,8,244249.69
CUST07847,Mohit,Mukherjee,mohit.mukherjee822@gmail.com,9703764202,Madurai,Tamil Nadu,619316,Female,59,Premium,26-11-2021,19-08-2022,1,1,14,562064.96
CUST07848,Kavya,Arora,kavya.arora277@gmail.com,9966303003,Jabalpur,Madhya Pradesh,734842,Female,50,Regular,02-07-2022,04-02-2025,1,1,9,598839.06
CUST07849,Aditi,Arora,aditi.arora867@gmail.com,9661194650,Pune,Maharashtra,787098,Female,57,Inactive,16-03-2021,21-04-2025,1,1,0,0.0
CUST07850,Gaurav,Nair,gaurav.nair870@gmail.com,9370092545,Allahabad,Uttar Pradesh,424173,Male,28,Regular,01-05-2024,26-10-2024,1,1,6,388750.64
CUST07851,Bhavna,Tripathi,bhavna.tripathi717@yahoo.in,9732422657,Firozabad,Uttar Pradesh,662760,Female,35,New,15-06-2025,23-06-2025,0,0,10,369258.1
CUST07852,Neha,Kapoor,neha.kapoor25@hotmail.com,9752979243,Moradabad,Uttar Pradesh,285306,Female,52,Regular,29-10-2020,16-05-2025,1,1,4,174303.64
CUST07853,Pooja,Mehta,pooja.mehta77@gmail.com,9453068558,Meerut,Uttar Pradesh,537241,Female,39,Budget,19-10-2021,05-01-2025,1,1,1,6220.48
CUST07854,Ashish,Sharma,ashish.sharma463@gmail.com,9475087126,Vadodara,Gujarat,626363,Male,26,Budget,12-06-2022,06-10-2024,1,1,2,26886.07
CUST07855,Aditya,Pillai,aditya.pillai672@gmail.com,9720159308,Indore,Madhya Pradesh,136597,Male,58,Regular,11-05-2023,04-12-2024,1,1,7,672303.29
CUST07856,Nandini,Chaudhary,nandini.chaudhary547@gmail.com,9536884532,Amritsar,Punjab,465664,Female,36,Budget,11-09-2022,21-01-2023,1,1,2,186454.13
CUST07857,Kiran,Ghosh,kiran.ghosh522@yahoo.in,9333797281,Gwalior,Madhya Pradesh,318688,Female,19,Regular,24-11-2021,21-06-2023,1,1,7,285809.33
CUST07858,Ashish,Shukla,ashish.shukla549@gmail.com,9760468128,Vadodara,Gujarat,721971,Male,35,Budget,02-05-2024,22-02-2025,1,1,3,76592.6
CUST07859,Shreya,Walia,shreya.walia925@yahoo.in,9396350048,Jodhpur,Rajasthan,179028,Male,18,New,01-07-2022,27-10-2022,1,1,6,795339.51
CUST07860,Ravi,Roy,ravi.roy737@hotmail.com,9495180965,Lucknow,Uttar Pradesh,211946,Male,28,Regular,12-03-2024,02-12-2024,0,1,8,223374.86
CUST07861,Vishal,Desai,vishal.desai159@gmail.com,9992349355,Meerut,Uttar Pradesh,234837,Male,26,Budget,05-10-2020,06-11-2021,1,1,4,314054.05
CUST07862,Divya,Tiwari,divya.tiwari933@gmail.com,9484117372,Srinagar,Jammu & Kashmir,760431,Female,34,Budget,12-08-2022,19-09-2024,1,1,3,129847.26
CUST07863,Omkar,Srivastava,omkar.srivastava409@gmail.com,9920746543,Chandigarh,Chandigarh,493371,Female,46,New,24-10-2024,12-04-2025,1,1,6,545294.88
CUST07864,Ananya,Patil,ananya.patil127@yahoo.in,9505787949,Vijayawada,Andhra Pradesh,342607,Male,36,Premium,11-07-2024,15-06-2025,1,1,11,363425.06
CUST07865,Raj,Walia,raj.walia7@hotmail.com,9408012492,Vadodara,Gujarat,486983,Male,26,Regular,16-09-2024,15-04-2025,1,1,1,460939.62
CUST07866,Aditya,Kulkarni,aditya.kulkarni387@hotmail.com,9235680684,Guwahati,Assam,177958,Male,59,New,21-01-2024,13-03-2024,1,1,2,87730.25
CUST07867,Kiran,Arora,kiran.arora585@gmail.com,9796334491,Surat,Gujarat,669689,Female,57,Premium,31-12-2021,09-10-2024,1,1,12,1206111.57
CUST07868,Tarun,Sharma,tarun.sharma763@gmail.com,9642912877,Chandigarh,Chandigarh,174879,Female,33,Budget,12-02-2021,03-01-2022,1,1,4,242534.87
CUST07869,Rahul,Khanna,rahul.khanna459@gmail.com,9302581028,Kota,Rajasthan,666302,Female,45,Budget,29-10-2023,21-10-2024,1,1,2,80422.48
CUST07870,Sheetal,Tripathi,sheetal.tripathi201@gmail.com,9436768838,Chennai,Tamil Nadu,407841,Female,54,Regular,28-09-2024,09-04-2025,1,1,10,1182300.76
CUST07871,Shweta,Ghosh,shweta.ghosh416@yahoo.in,9590960837,Rajkot,Gujarat,555256,Female,40,Budget,21-02-2022,03-01-2024,1,1,2,471118.72
CUST07872,Geeta,Roy,geeta.roy797@yahoo.in,9988421031,Gwalior,Madhya Pradesh,678852,Male,40,Premium,10-05-2021,28-07-2021,1,1,9,879157.21
CUST07873,Ishaan,Choudhury,ishaan.choudhury501@gmail.com,9559327861,Varanasi,Uttar Pradesh,146997,Female,46,Budget,25-09-2021,17-12-2023,0,1,2,156222.98
CUST07874,Rahul,Gupta,rahul.gupta651@gmail.com,9718943539,Kanpur,Uttar Pradesh,366077,Male,61,Regular,27-08-2024,08-10-2024,1,1,9,673069.16
CUST07875,Gaurav,Shukla,gaurav.shukla122@gmail.com,9647661684,Hubli,Karnataka,234323,Male,33,Budget,28-10-2024,06-01-2025,1,1,6,88728.13
CUST07876,Ravi,Desai,ravi.desai49@gmail.com,9572252996,Mysuru,Karnataka,335951,Male,55,New,12-10-2023,11-01-2024,1,1,6,567627.47
CUST07877,Aditya,Verma,aditya.verma736@hotmail.com,9388864821,Pune,Maharashtra,642550,Female,49,Premium,10-12-2024,07-04-2025,1,1,8,421209.77
CUST07878,Rajesh,Dwivedi,rajesh.dwivedi470@hotmail.com,9959414705,Jodhpur,Rajasthan,180837,Female,61,Premium,23-07-2023,20-06-2025,0,1,9,595827.45
CUST07879,Uma,Khanna,uma.khanna177@hotmail.com,9656940515,Firozabad,Uttar Pradesh,650325,Male,43,Regular,11-04-2021,17-06-2021,1,1,1,19462.47
CUST07880,Jyoti,Ahuja,jyoti.ahuja962@yahoo.in,9964511873,Hubli,Karnataka,487982,Female,61,Budget,15-03-2024,13-08-2024,1,1,3,605281.64
CUST07881,Rajan,Shukla,rajan.shukla10@gmail.com,9966340767,Moradabad,Uttar Pradesh,160254,Male,29,Budget,12-05-2021,01-12-2022,1,1,6,194224.5
CUST07882,Amit,Patel,amit.patel793@gmail.com,9412936790,Gwalior,Madhya Pradesh,152970,Female,28,Regular,16-04-2024,03-06-2024,1,1,4,368083.21
CUST07883,Varun,Roy,varun.roy195@yahoo.in,9999311540,Nashik,Maharashtra,779073,Female,50,Premium,22-03-2023,25-12-2023,1,1,7,266460.63
CUST07884,Nikhil,Bhatia,nikhil.bhatia209@gmail.com,9819009236,Mumbai,Maharashtra,522783,Male,62,Premium,18-06-2023,21-07-2023,1,1,5,168118.21
CUST07885,Sachin,Gupta,sachin.gupta378@gmail.com,9587298134,Gwalior,Madhya Pradesh,432154,Female,32,Budget,14-12-2022,15-09-2023,0,0,3,273155.82
CUST07886,Shreya,Gandhi,shreya.gandhi803@yahoo.in,9815143214,Chandigarh,Chandigarh,651268,Male,44,Premium,11-07-2024,20-04-2025,1,1,11,428418.42
CUST07887,Omkar,Walia,omkar.walia395@gmail.com,9414990739,Jodhpur,Rajasthan,490845,Female,18,Regular,02-08-2020,05-03-2024,1,1,6,943629.49
CUST07888,Sandeep,Pandey,sandeep.pandey464@gmail.com,9983243623,Thane,Maharashtra,226793,Male,21,Regular,12-09-2024,28-12-2024,1,1,5,124905.08
CUST07889,Sneha,Bajaj,sneha.bajaj528@gmail.com,9307002718,Amritsar,Punjab,368227,Male,57,Regular,29-09-2020,16-05-2021,0,0,10,1177397.32
CUST07890,Rohit,Kulkarni,rohit.kulkarni85@gmail.com,9940027826,Agra,Uttar Pradesh,643734,Female,32,Regular,14-07-2021,17-09-2023,0,1,4,129992.57
CUST07891,Aarav,Menon,aarav.menon150@hotmail.com,9354564897,Guwahati,Assam,487747,Female,39,Premium,12-10-2020,01-01-2023,1,1,6,134231.82
CUST07892,Rajan,Sharma,rajan.sharma393@gmail.com,9337546294,Bhopal,Madhya Pradesh,761709,Female,23,Regular,04-05-2025,30-05-2025,0,1,6,136884.47
CUST07893,Ashish,Mishra,ashish.mishra213@gmail.com,9485938267,Howrah,West Bengal,437483,Male,53,Premium,14-07-2022,24-03-2024,0,0,8,217272.97
CUST07894,Tanvi,Pillai,tanvi.pillai999@gmail.com,9180836401,Raipur,Chhattisgarh,584073,Other,45,Premium,02-04-2023,24-04-2023,1,1,7,349168.69
CUST07895,Sneha,Joshi,sneha.joshi246@gmail.com,9656395694,Ludhiana,Punjab,119990,Male,55,Premium,17-07-2023,22-04-2025,1,1,8,369416.13
CUST07896,Aditi,Tiwari,aditi.tiwari163@gmail.com,9714492689,Rajkot,Gujarat,226694,Female,54,Regular,15-10-2022,25-04-2024,1,1,6,315993.95
CUST07897,Kunal,Pandey,kunal.pandey416@gmail.com,9817540602,Moradabad,Uttar Pradesh,590023,Male,22,Budget,04-03-2023,19-10-2023,0,0,2,20007.32
CUST07898,Sheetal,Shah,sheetal.shah666@gmail.com,9826331024,Moradabad,Uttar Pradesh,388094,Female,50,Regular,14-04-2022,26-05-2024,1,1,6,692549.96
CUST07899,Aditi,Shukla,aditi.shukla958@gmail.com,9832708899,Madurai,Tamil Nadu,648282,Male,41,Regular,20-11-2023,10-12-2023,1,1,4,89959.86
CUST07900,Kartik,Arora,kartik.arora414@gmail.com,9956680547,Meerut,Uttar Pradesh,676303,Male,33,Regular,12-03-2022,24-11-2024,1,1,3,61180.82
CUST07901,Aditi,Singh,aditi.singh512@hotmail.com,9620560726,Ahmedabad,Gujarat,421754,Male,36,Inactive,15-06-2021,25-09-2024,1,1,0,0.0
CUST07902,Kavya,Rao,kavya.rao864@hotmail.com,9339447081,Rajkot,Gujarat,525239,Male,29,Budget,04-04-2021,03-05-2024,1,1,4,75366.75
CUST07903,Vijay,Ahuja,vijay.ahuja961@gmail.com,9284698049,Rajkot,Gujarat,771316,Female,58,Budget,08-07-2022,05-03-2024,1,1,3,127382.76
CUST07904,Mohit,Chatterjee,mohit.chatterjee2@yahoo.in,9773439020,Surat,Gujarat,469328,Female,46,Premium,01-05-2021,02-05-2021,0,1,12,1108773.53
CUST07905,Sneha,Mishra,sneha.mishra429@gmail.com,9254594850,Navi Mumbai,Maharashtra,490573,Female,19,Premium,19-12-2020,23-11-2023,1,1,8,344585.99
CUST07906,Madhuri,Das,madhuri.das6@gmail.com,9991583822,Meerut,Uttar Pradesh,590776,Female,29,Regular,02-11-2022,24-02-2024,1,1,10,572262.62
CUST07907,Arjun,Patel,arjun.patel499@gmail.com,9157365130,Kolkata,West Bengal,571087,Male,26,Regular,11-07-2020,11-06-2023,1,1,7,624041.56
CUST07908,Dhruv,Ghosh,dhruv.ghosh466@gmail.com,9448408601,Delhi,Delhi,268001,Male,45,Regular,16-03-2021,06-04-2025,1,1,6,595562.36
CUST07909,Ravi,Srivastava,ravi.srivastava555@gmail.com,9789501755,Moradabad,Uttar Pradesh,532323,Male,47,New,06-02-2025,02-05-2025,1,1,5,514724.67
CUST07910,Aryan,Ahuja,aryan.ahuja244@hotmail.com,9959303424,Nagpur,Maharashtra,613390,Female,37,Regular,12-06-2024,29-03-2025,1,1,10,708116.53
CUST07911,Divya,Pandey,divya.pandey321@gmail.com,9423768408,Varanasi,Uttar Pradesh,572667,Male,49,Budget,24-03-2024,15-12-2024,1,1,2,131748.99
CUST07912,Manish,Dwivedi,manish.dwivedi652@yahoo.in,9933068260,Rajkot,Gujarat,762956,Female,19,Regular,21-03-2022,02-05-2025,0,1,10,289509.99
CUST07913,Harish,Kumar,harish.kumar401@yahoo.in,9877637847,Visakhapatnam,Andhra Pradesh,146782,Male,50,Premium,17-06-2023,16-02-2024,1,1,12,802412.73
